web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,link to reviews,link to reviews-href,image-src,ratings
"1637683340-1896","https://www.jumia.ma/maquillage/?page=36#catalog-listing","Golden Rose Gloss Longstay Golden Rose N°: 06 5.5ml 5 out of 5(1)99.00 Dhs","https://www.jumia.ma/golden-rose-gloss-longstay-golden-rose-n-06-5.5ml-29326224.html","Golden Rose Gloss Longstay Golden Rose N°: 06 5.5ml","99.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870HB0P5TVCNAFAMZ/","null","5 out of 5"
"1637686006-2139","https://www.jumia.ma/maquillage/?page=17#catalog-listing","MK 125g HENNÉ QUALITÉ SUPERIEURE 100% NATUREL. (JUJUBIER) Coloration capillaire végétale4 out of 5(2)21.78 Dhs89.00 Dhs76%offres à partir de","https://www.jumia.ma/125g-henne-qualite-superieure-100-naturel.-jujubier-coloration-capillaire-vegetale-mk-mpg948203.html","MK 125g HENNÉ QUALITÉ SUPERIEURE 100% NATUREL. (JUJUBIER) Coloration capillaire végétale","21.78 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MK490FF127JG4NAFAMZ/","null","4 out of 5"
"1637689101-3216","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Palette de maquillage Collection.3.8 out of 5(51)59.00 Dhs139.00 Dhs58%offres à partir de","https://www.jumia.ma/palette-de-maquillage-collection.-generic-mpg915180.html","Palette de maquillage Collection.","59.00 Dhs","(51 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0GMUIHNAFAMZ/","null","4 out of 5"
"1637688712-2961","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Tattoo Brow - Encre à sourcils - Peel Off - 03 DARK BROWN - 4,6 g4.2 out of 5(21)Options disponibles:113.71 Dhs150.00 Dhs24%","https://www.jumia.ma/maybelline-new-york-maybelline-tattoo-brow-encre-a-sourcils-peel-off-03-dark-brown-46-g-33479090.html","Maybelline New York Maybelline - Tattoo Brow - Encre à sourcils - Peel Off - 03 DARK BROWN - 4,6 g","113.71 Dhs","(21 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB05EZMHNAFAMZ/","null","5 out of 5"
"1637683631-1915","https://www.jumia.ma/maquillage/?page=34#catalog-listing","Ministar Pommade crème-gel pour sourcils - Noir 064.4 out of 5(7)28.00 Dhs","https://www.jumia.ma/pommade-creme-gel-pour-sourcils-noir-06-ministar-mpg896383.html","Ministar Pommade crème-gel pour sourcils - Noir 06","28.00 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MI528ST0N3B66NAFAMZ/","null","4 out of 5"
"1637682405-1838","https://www.jumia.ma/maquillage/?page=43#catalog-listing","General pack 2 Traitement des ongles fongiques Soin des pieds Sérum Ongles Pieds Gel pour enlever les champignon5 out of 5(2)185.00 Dhs299.00 Dhs38%","https://www.jumia.ma/general-pack-2-traitement-des-ongles-fongiques-soin-des-pieds-serum-ongles-pieds-gel-pour-enlever-les-champignon-32485285.html","General pack 2 Traitement des ongles fongiques Soin des pieds Sérum Ongles Pieds Gel pour enlever les champignon","185.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE570ST0YOOHJNAFAMZ/","null","5 out of 5"
"1637687554-2440","https://www.jumia.ma/maquillage/?page=9#catalog-listing","Boutique OfficielleL'Oréal Paris Palette fards à paupière - 02 BERRY MUCH LOVE5 out of 5(7)152.00 Dhs190.00 Dhs20%","https://www.jumia.ma/loreal-paris-palette-fards-a-paupiere-02-berry-much-love-32209389.html","L'Oréal Paris Palette fards à paupière - 02 BERRY MUCH LOVE","152.00 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB1MKUDRNAFAMZ/","null","5 out of 5"
"1637687171-2344","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Farmasi CC CREAM LIGHT TO MEDIUM4.2 out of 5(9)64.89 Dhs174.00 Dhs63%offres à partir de","https://www.jumia.ma/cc-cream-light-to-medium-farmasi-mpg76065.html","Farmasi CC CREAM LIGHT TO MEDIUM","64.89 Dhs","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/FA641ST08GRLLNAFAMZ/","null","5 out of 5"
"1637689132-3253","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleVitamine Sérum Pousse Cils & sourcils pour un regard de biche3.5 out of 5(142)45.00 Dhs247.00 Dhs82%","https://www.jumia.ma/serum-pousse-cils-sourcils-pour-un-regard-de-biche-vitamine-mpg845534.html","Vitamine Sérum Pousse Cils & sourcils pour un regard de biche","45.00 Dhs","(142 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI954HB0T044VNAFAMZ/","null","4 out of 5"
"1637686171-2161","https://www.jumia.ma/maquillage/?page=16#catalog-listing","Colle à Faux ongles Brush-Onls Nail Glue nail art3.5 out of 5(2)18.21 Dhs39.00 Dhs53%","https://www.jumia.ma/colle-a-faux-ongles-brush-onls-nail-glue-nail-art-generic-mpg1036805.html","Colle à Faux ongles Brush-Onls Nail Glue nail art","18.21 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB05EOP5NAFAMZ/","null","5 out of 5"
"1637687701-2502","https://www.jumia.ma/maquillage/?page=8#catalog-listing","Boutique OfficielleGolden Rose CRAYON POUR LES YEUX DREAM GOLDEN ROSE N °4014 out of 5(17)Options disponibles:35.00 Dhs","https://www.jumia.ma/golden-rose-crayon-pour-les-yeux-dream-golden-rose-n-401-34701755.html","Golden Rose CRAYON POUR LES YEUX DREAM GOLDEN ROSE N °401","35.00 Dhs","(17 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0X62ONNAFAMZ/","null","5 out of 5"
"1637688890-3088","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleGolden Rose GLOSS NATURAL SHINE NUDE LOOK  033.4 out of 5(10)Options disponibles:55.00 Dhs","https://www.jumia.ma/golden-rose-gloss-natural-shine-nude-look-03-35041814.html","Golden Rose GLOSS NATURAL SHINE NUDE LOOK  03","55.00 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0OW7XHNAFAMZ/","null","5 out of 5"
"1637681834-1799","https://www.jumia.ma/maquillage/?page=47#catalog-listing","General pack 2 Traitement des ongles fongiques Soin des pieds Sérum Ongles Pieds Gel pour enlever les champignon4.4 out of 5(5)165.00 Dhs299.00 Dhs45%","https://www.jumia.ma/general-pack-2-traitement-des-ongles-fongiques-soin-des-pieds-serum-ongles-pieds-gel-pour-enlever-les-champignon-31501277.html","General pack 2 Traitement des ongles fongiques Soin des pieds Sérum Ongles Pieds Gel pour enlever les champignon","165.00 Dhs","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE570ST19YW0HNAFAMZ/","null","5 out of 5"
"1637687398-2391","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleL'Oréal Paris Le Brow Artist - Micro Tattoo - 105 BRUNETTE4.2 out of 5(13)93.33 Dhs120.00 Dhs22%","https://www.jumia.ma/loreal-paris-le-brow-artist-micro-tattoo-105-brunette-32209422.html","L'Oréal Paris Le Brow Artist - Micro Tattoo - 105 BRUNETTE","93.33 Dhs","(13 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB0DE1KFNAFAMZ/","null","5 out of 5"
"1637689127-3247","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York SSTAY FDT 20= TAT LINER4.3 out of 5(18)91.00 Dhs120.00 Dhs24%","https://www.jumia.ma/maybelline-new-york-sstay-fdt-20-tat-liner-32362021.html","Maybelline New York SSTAY FDT 20= TAT LINER","91.00 Dhs","(18 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB075RKJNAFAMZ/","null","5 out of 5"
"1637688327-2759","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose CRAYON KHOL GOLDEN ROSE4 out of 5(55)29.00 Dhs","https://www.jumia.ma/golden-rose-crayon-khol-golden-rose-34701752.html","Golden Rose CRAYON KHOL GOLDEN ROSE","29.00 Dhs","(55 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0FB2JBNAFAMZ/","null","4 out of 5"
"1637689199-3340","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleNIVEA Lingettes démaquillantes - Micellaire Expert Waterproof - 2x20 pièces1 out of 5(1)48.00 Dhs120.00 Dhs60%","https://www.jumia.ma/nivea-lingettes-demaquillantes-micellaire-expert-waterproof-2x20-pieces-42885394.html","NIVEA Lingettes démaquillantes - Micellaire Expert Waterproof - 2x20 pièces","48.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NI504ST0TDXIGNAFAMZ/","null","1 out of 5"
"1637684451-1991","https://www.jumia.ma/maquillage/?page=28#catalog-listing","Vinci BRIGHTENING EYE baume  - 15ML  baume blanchissant des yeux3.8 out of 5(17)39.00 Dhs130.00 Dhs70%offres à partir de","https://www.jumia.ma/brightening-eye-baume-15ml-baume-blanchissant-des-yeux-vinci-mpg876789.html","Vinci BRIGHTENING EYE baume  - 15ML  baume blanchissant des yeux","39.00 Dhs","(17 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI813ST0CWDSDNAFAMZ/","null","2 out of 5"
"1637689194-3337","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Eyeliner liquide Hyper Easy - BLACK4.3 out of 5(44)59.00 Dhs89.00 Dhs34%","https://www.jumia.ma/maybelline-new-york-eyeliner-liquide-hyper-easy-black-35855431.html","Maybelline New York Eyeliner liquide Hyper Easy - BLACK","59.00 Dhs","(44 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB080ELPNAFAMZ/","null","5 out of 5"
"1637682623-1858","https://www.jumia.ma/maquillage/?page=41#catalog-listing","toilettage sourcil forme définition  sourcils2.5 out of 5(2)56.20 Dhsoffres à partir de","https://www.jumia.ma/toilettage-sourcil-forme-definition-sourcils-generic-mpg938482.html","toilettage sourcil forme définition  sourcils","56.20 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST1KZSD2NAFAMZ/","null","2 out of 5"
"1637688001-2619","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleGolden Rose GLOSS CREAMY SOFT&MATTE GOLDEN ROSE N°1124.5 out of 5(4)Options disponibles:79.00 Dhs","https://www.jumia.ma/golden-rose-gloss-creamy-softmatte-golden-rose-n112-34701750.html","Golden Rose GLOSS CREAMY SOFT&MATTE GOLDEN ROSE N°112","79.00 Dhs","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST03EEFRNAFAMZ/","null","5 out of 5"
"1637688767-3004","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Bourjois Crayon Yeux Contour Clubbing Waterproof 01 ultra black3.8 out of 5(72)23.92 Dhs29.90 Dhs20%offres à partir de","https://www.jumia.ma/crayon-yeux-bourjois-mpg894899.html","Bourjois Crayon Yeux Contour Clubbing Waterproof 01 ultra black","23.92 Dhs","(72 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BO427HB0YSKWUNAFAMZ/","null","5 out of 5"
"1637688252-2709","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose ROUGE A LEVRES NUDE LOOK PERFECT MATTE  024 out of 5(19)Options disponibles:50.00 Dhs","https://www.jumia.ma/golden-rose-rouge-a-levres-nude-look-perfect-matte-02-35041826.html","Golden Rose ROUGE A LEVRES NUDE LOOK PERFECT MATTE  02","50.00 Dhs","(19 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST11EBMTNAFAMZ/","null","5 out of 5"
"1637681300-1757","https://www.jumia.ma/maquillage/?page=50#catalog-listing","Boutique OfficielleLabello Baume à Lèvres - Cherry Shine - 4.8g4.5 out of 5(48)27.50 Dhs29.00 Dhs5%","https://www.jumia.ma/labello-baume-a-levres-cherry-shine-4.8g-38924448.html","Labello Baume à Lèvres - Cherry Shine - 4.8g","27.50 Dhs","(48 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA336ST1E9WMFNAFAMZ/","null","5 out of 5"
"1637686471-2207","https://www.jumia.ma/maquillage/?page=15#catalog-listing","Boutique OfficielleI Heart PACK PROMO REVOLUTION : PALETTE I ♡ GALACTIC + I ♡ FIXING SPRAY + I ♡ LIPSTICK5 out of 5(2)149.00 Dhs307.00 Dhs51%","https://www.jumia.ma/i-heart-pack-promo-revolution-palette-i-galactic-i-fixing-spray-i-lipstick-41416741.html","I Heart PACK PROMO REVOLUTION : PALETTE I ♡ GALACTIC + I ♡ FIXING SPRAY + I ♡ LIPSTICK","149.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/IH253ST08SDZANAFAMZ/","null","5 out of 5"
"1637688425-2814","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Bourjois Crayon Yeux Contour Clubbing Waterproof Bleu3.9 out of 5(7)35.64 Dhs99.00 Dhs64%offres à partir de","https://www.jumia.ma/crayon-yeux-contour-clubbing-waterproof-bleu-bourjois-mpg880190.html","Bourjois Crayon Yeux Contour Clubbing Waterproof Bleu","35.64 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BO427ST0OCZOONAFAMZ/","null","4 out of 5"
"1637685576-2062","https://www.jumia.ma/maquillage/?page=20#catalog-listing","Baume à lèvres aloe vera 99%3.6 out of 5(175)8.40 Dhs69.00 Dhs88%offres à partir de","https://www.jumia.ma/baume-a-levres-aloe-vera-99-generique-mpg61808.html","Baume à lèvres aloe vera 99%","8.40 Dhs","(175 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB07M2TYNAFAMZ/","null","5 out of 5"
"1637688272-2722","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleRevolution Re-Loaded Palette Velvet Rose4.6 out of 5(78)79.00 Dhs","https://www.jumia.ma/re-loaded-palette-velvet-rose-makeup-revolution-mpg81842.html","Revolution Re-Loaded Palette Velvet Rose","79.00 Dhs","(78 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA367HB139GI0NAFAMZ/","null","5 out of 5"
"1637685885-2119","https://www.jumia.ma/maquillage/?page=18#catalog-listing","12 Crayons à lèvres - SUPER MATTE5 out of 5(1)48.00 Dhs","https://www.jumia.ma/12-crayons-a-levres-super-matte-generique-mpg62138.html","12 Crayons à lèvres - SUPER MATTE","48.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232HB02DQZGNAFAMZ/","null","5 out of 5"
"1637688682-2939","https://www.jumia.ma/maquillage/?page=3#catalog-listing","baume a lèvre aloe vera - effet rose3.5 out of 5(41)7.99 Dhs99.00 Dhs92%offres à partir de","https://www.jumia.ma/baume-a-levre-aloe-vera-effet-rose-generic-mpg895956.html","baume a lèvre aloe vera - effet rose","7.99 Dhs","(41 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST15SGJJNAFAMZ/","null","5 out of 5"
"1637687088-2322","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Boutique OfficiellePastel Vernis à ongles #385 out of 5(3)25.00 Dhs","https://www.jumia.ma/vernis-a-ongles-38-pastel-mpg873290.html","Pastel Vernis à ongles #38","25.00 Dhs","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA336ST1N1FPDNAFAMZ/","null","5 out of 5"
"1637687295-2368","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleGolden Rose FARD À PAUPIÈRES METALLIC LIQUID N°1083.9 out of 5(12)Options disponibles:29.00 Dhs55.00 Dhs47%","https://www.jumia.ma/golden-rose-fard-a-paupieres-metallic-liquid-n108-37700921.html","Golden Rose FARD À PAUPIÈRES METALLIC LIQUID N°108","29.00 Dhs","(12 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST07OIATNAFAMZ/","null","1 out of 5"
"1637684368-1982","https://www.jumia.ma/maquillage/?page=29#catalog-listing","MK Poudre de luxe BANANA de M-K TIWRAR3.4 out of 5(63)39.00 Dhs199.00 Dhs80%offres à partir de","https://www.jumia.ma/poudre-de-luxe-banana-de-m-k-tiwrar-mk-mpg855472.html","MK Poudre de luxe BANANA de M-K TIWRAR","39.00 Dhs","(63 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MK490HB1G0LCDNAFAMZ/","null","3 out of 5"
"1637687776-2537","https://www.jumia.ma/maquillage/?page=8#catalog-listing","Boutique OfficielleEssence FOND DE TEINT SOFT TOUCH MOUSSE 434.2 out of 5(5)43.00 Dhs49.00 Dhs12%","https://www.jumia.ma/essence-fond-de-teint-soft-touch-mousse-43-35042008.html","Essence FOND DE TEINT SOFT TOUCH MOUSSE 43","43.00 Dhs","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES309ST1BN6YDNAFAMZ/","null","4 out of 5"
"1637683244-1889","https://www.jumia.ma/maquillage/?page=37#catalog-listing","Kiss Beauty gloss a levre,crayon a levre MAT.1 out of 5(1)14.00 Dhs89.00 Dhs84%","https://www.jumia.ma/kiss-beauty-gloss-a-levrecrayon-a-levre-mat.-37208834.html","Kiss Beauty gloss a levre,crayon a levre MAT.","14.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI458HB0Q4I8HNAFAMZ/","null","1 out of 5"
"1637688569-2897","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Foundation COVER COCO Fond de teint waterproof s'adapte à toutes les couleurs de peau3.5 out of 5(228)20.00 Dhs37.00 Dhs46%offres à partir de","https://www.jumia.ma/cover-coco-fond-de-teint-waterproof-sadapte-a-toutes-les-couleurs-de-peau-foundation-mpg876466.html","Foundation COVER COCO Fond de teint waterproof s'adapte à toutes les couleurs de peau","20.00 Dhs","(228 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/FO461ST0RYPKHNAFAMZ/","null","2 out of 5"
